velocity,angular_velocity,behavioral_state
-0.12097129178051926,-0.18875390548665713,reverse
-0.16902555272198025,-0.2075938733438614,turn_left
-0.05386445878053176,-0.2237340543530662,turn_left
0.09903458352184176,-0.2146016693760673,turn_left
0.12032783805287485,-0.18137636329099813,forward
0.05325027857783729,-0.15329038643913806,pause
0.07780381064048568,-0.14941567349939325,forward
0.07044843735573779,-0.16190104178567524,forward
0.04342235662369368,-0.19071289491129279,pause
0.11576217555782767,-0.21333614946415932,turn_left
0.12338770115498064,-0.23891465923226585,turn_left
0.1260903893745214,-0.2741686112117661,turn_left
0.1205650634714229,-0.2836503198402017,turn_left
0.025636249088752783,-0.27515301708029916,turn_left
-0.04703952081458662,-0.2528203093631281,turn_left
-0.14957703191926836,-0.2460770326846215,turn_left
-0.14015877504815782,-0.2400929080722154,turn_left
-0.16477964274672782,-0.22952318639229327,turn_left
-0.17162396866796756,-0.20060017595436144,reverse
-0.07728597160862058,-0.17444614956047264,reverse
0.10735984520051883,-0.1796344803693516,forward
0.05823530742888738,-0.16660878884710742,pause
0.05696695563947395,-0.12118291993261691,pause
0.0033728802329662942,-0.054378826229293714,pause
-0.011032603082159002,0.008748046972248904,reverse
0.022066594692527166,0.03662710550127066,pause
-0.057747922749352615,0.06461833498043014,reverse
-0.009515898576453042,0.09515193963388371,reverse
0.10333836525775401,0.1351468034320991,forward
0.10729677482214979,0.19026801586472677,forward
0.11229498740040812,0.23805464536329668,turn_right
0.10754746148790312,0.2693693548702883,turn_right
0.07502486184262318,0.28891821207827767,turn_right
0.08720957343525992,0.27311473179229806,turn_right
0.06663665992035793,0.2585315892390297,turn_right
0.035530075334520246,0.2368481108541992,turn_right
0.002633484761846643,0.19135744955343137,pause
-0.012014406256831218,0.1648171098098198,reverse
-0.09376650055519999,0.13166979983257462,reverse
-0.16755847224128037,0.09981772937398739,reverse
-0.1369522604795502,0.058376513591794126,reverse
-0.12450807971563659,0.0492599744032805,reverse
-0.07191255383733743,0.042228178424712,reverse
0.01762318431065353,0.041936472183173035,pause
0.05617127629815235,0.06185638965632738,pause
0.046033715979586186,0.06622357783329973,pause
0.04924340925471695,0.061554555907647364,pause
0.09248149045685548,0.0359790810809067,forward
0.0978704965960345,0.07053727440653858,forward
0.09830078906034195,0.11432656518501928,forward
0.11598988465514935,0.1575718061546823,forward
0.0784600227002592,0.19847164906970782,forward
0.07714045375596489,0.21602594252953458,turn_right
0.010878577788632599,0.22902307998839236,turn_right
-0.05782321281151408,0.2516489239970813,turn_right
-0.14259012853686848,0.26797530391707,turn_right
-0.1565501474423976,0.2602711159659557,turn_right
-0.11793805519558204,0.2592869535875082,turn_right
-0.14516781061628328,0.25754020505191105,turn_right
-0.09174485696752935,0.2672759300404195,turn_right
-0.0035787134549530586,0.2994519561307891,turn_right
0.08684518293452055,0.3027570835045895,turn_right
0.08476017316608574,0.29567813486753547,turn_right
0.16816085060199365,0.286791083555568,turn_right
0.1657364586401839,0.2693333643146972,turn_right
0.10211489873948075,0.23820172499211364,turn_right
0.11309325562544532,0.2063717814931925,turn_right
0.1233477952580805,0.18553986129805564,forward
0.1404454358052334,0.15752053588605847,forward
0.10087152358814587,0.12014371158516796,forward
0.11950410165461432,0.09818698990236321,forward
0.11001586828778936,0.07829922391926707,forward
0.0634051957974407,0.06116551708502685,pause
0.10723348317195706,0.031457921682829855,forward
0.09332724221449941,0.05843588733056834,forward
0.06988996957436279,0.07976460295703332,forward
0.027846299941053174,0.12206823300346681,pause
-0.02193799851898845,0.14787591812451734,reverse
-0.11139034580386059,0.1704449590984637,reverse
-0.10432276304440491,0.17865412307036013,reverse
-0.13685904037227553,0.18269301485029013,reverse
-0.1209417561219958,0.17881250389582115,reverse
-0.1477670022019358,0.17330062595189558,reverse
-0.11779812055127525,0.1762654605318277,reverse
-0.10377029485892927,0.19113372414739302,reverse
-0.02007028570500424,0.20892861885023323,turn_right
0.05313257871241825,0.22289293259436252,turn_right
0.07784586005360628,0.20822569750230555,turn_right
0.0649001727366529,0.20337211895456117,pause
0.04962954233786767,0.2056955166468885,turn_right
0.03932182292008022,0.19005342352121976,pause
0.034561010038123216,0.1587592449492053,pause
0.04836528541155079,0.12861299689619107,pause
0.07248142049788239,0.10664645892883198,forward
0.07139328053518992,0.08967020312364202,forward
0.07889276829636961,0.07015288973055127,forward
0.0779157246640691,0.05280298859435378,forward
0.055147263928260075,0.03742804488842124,pause
0.0717624863793528,0.035182786163524826,forward
0.07591253031992777,0.03818240951688853,forward
0.062437438498610165,0.03117101395627697,pause
0.05466413640835031,0.030632174191664464,pause
0.0626298567310304,0.02859063244494715,pause
0.061843128772181184,0.03847795375861094,pause
0.04047301229283907,0.04272286987839646,pause
0.07015472602819033,0.011952852181963845,forward
0.05340195015459868,-0.02938906991247957,pause
0.0665088239573516,-0.05400231613419135,pause
0.07315224322119428,-0.05052745534410013,forward
0.007362183069157691,-0.025372435780608348,pause
-0.06225280298172133,-0.002826347801566556,reverse
-0.1072088491832822,0.009942045725856039,reverse
-0.1523545112354237,-0.012309014733258355,reverse
-0.13485635835395712,-0.04811153626712234,reverse
-0.12110012742454514,-0.08306599151247748,reverse
-0.13770819189867262,-0.11081569128746387,reverse
-0.11213367119568247,-0.14693831587677506,reverse
-0.15531971931874974,-0.20111455815012177,reverse
-0.091539883493596,-0.26259491136344054,turn_left
-0.10524125655917153,-0.3002862791173268,turn_left
-0.09505792447711481,-0.3041009601750965,turn_left
-0.06172854557063001,-0.298086767289596,turn_left
-0.10247809196562416,-0.29480610159637083,turn_left
-0.12383308457124587,-0.29517185967187154,turn_left
-0.10000747465646297,-0.30979789144044206,turn_left
-0.019053094398586823,-0.3315679922696581,turn_left
0.06752821438022066,-0.33668421545116867,turn_left
0.130498098889652,-0.3273749490426802,turn_left
0.12541908297913795,-0.31365024053692847,turn_left
0.08852097750840307,-0.2997544873067271,turn_left
0.06916878221942893,-0.29669364113868857,turn_left
0.08302717126436211,-0.28539189172600227,turn_left
0.07578314580002761,-0.2625132807214367,turn_left
0.08825138627778743,-0.22974683442879065,turn_left
0.05699280770212917,-0.17709427833242578,pause
0.05091364346428362,-0.12027529462749134,pause
0.05667127654638489,-0.055113516317576196,pause
0.07130930721399203,0.008414249081524815,forward
0.04308939145491202,0.060460304356444367,pause
0.000677182121180862,0.09333285731254758,reverse
-0.0056791251432055,0.12783187233275667,reverse
-0.08151982486835231,0.17437536424211883,reverse
-0.09463723543985808,0.2035536451825399,turn_right
-0.08114287749401435,0.22641628631418467,turn_right
-0.10407102232377521,0.23573638394594312,turn_right
-0.08947945222170091,0.2599781914283208,turn_right
-0.0664182984740325,0.29453749745393326,turn_right
-0.057586640685778595,0.32637278146364174,turn_right
-0.07660227599497614,0.3391264065784018,turn_right
-0.09439755436720469,0.3275956322145169,turn_right
1.6226812702693835e-05,0.31556298929640836,turn_right
0.022493629047417196,0.3035691644085013,turn_right
0.04380540475336087,0.2956120576799592,turn_right
0.04472944722362487,0.26089857179150955,turn_right
0.06969219038861206,0.2050565587124054,turn_right
0.07094398711753382,0.13214733915060364,forward
0.09123161743024087,0.05306150070521507,forward
0.04334548472307034,-0.024062801976874194,pause
0.02836788447747953,-0.11382236600905635,pause
0.04574531869460094,-0.19558060936167615,pause
0.034738784963831065,-0.2748727741650593,turn_left
0.008791963814855171,-0.3480587894371635,turn_left
-0.09979098490778866,-0.41714948601056573,turn_left
-0.12063434124095886,-0.48228201000100074,turn_left
-0.12083245889611705,-0.5370047761543801,turn_left
-0.13739750072067447,-0.5806463966911025,turn_left
-0.11735257965916734,-0.6136118600745508,turn_left
-0.01079554474636949,-0.6339563765026114,turn_left
0.041923032293351196,-0.6402794749358687,turn_left
0.04824154274593276,-0.6319627506412016,turn_left
0.07717884592998413,-0.6168749425062239,turn_left
0.10333367878822591,-0.5597624217929056,turn_left
0.0039212551211461385,-0.4708239076278183,turn_left
-0.04264139983461734,-0.36716725340851286,turn_left
-0.024881372446447992,-0.24538997325431425,turn_left
0.028048143284365768,-0.10799952181145421,pause
0.03460495258523144,0.026118666083793905,pause
0.0147951936928562,0.16642653564786458,pause
-0.000655296289180116,0.2919719687025744,turn_right
-0.008563187838122181,0.3921175199404689,turn_right
-0.0777340161840871,0.47942525721074847,turn_right
-0.054989559988885196,0.52116600190054,turn_right
-0.08083223109289701,0.5404777163146667,turn_right
-0.15259977636344446,0.5401487276329627,turn_right
-0.13633273935236717,0.5346748112510841,turn_right
-0.10707450331466953,0.5414590202683761,turn_right
-0.0006846144727594168,0.5340004576069167,turn_right
0.08526908923793798,0.5064747095546488,turn_right
0.11239710673098856,0.45546686929482794,turn_right
0.08186738224822082,0.40493418117182445,turn_right
0.05089235996083505,0.3579227377723855,turn_right
0.042487134677110634,0.2971405711702346,turn_right
0.021070994481462716,0.22179122445385532,turn_right
0.02026972592997245,0.13957838829754968,pause
0.12654852666229435,0.07832626800233222,forward
0.11737156660752995,0.01740473714741587,forward
0.08501758149667316,-0.04634317345730111,forward
0.13119034326198592,-0.09541808610692576,forward
0.14243498813015024,-0.11771893381403097,forward
0.08304740192092475,-0.12068295003134487,forward
0.1093415307823551,-0.11888972306083868,forward
0.106146264984524,-0.11440902977625757,forward
0.09027953555720046,-0.10181361251500362,forward
0.13014482071026093,-0.06112757289762428,forward
0.07548211893106109,-0.034827915341985836,forward
0.08723131541862511,-0.00222771256300489,forward
0.044358147500079756,0.02136513446652111,pause
0.01920189993516698,0.04043234491581058,pause
-0.03668953346123011,0.06441260841747977,reverse
-0.11522913382429188,0.08598315046085248,reverse
-0.13871101209134623,0.09586853761784346,reverse
-0.14119654977698312,0.0814221845165436,reverse
-0.12405034769723104,0.0826638008199957,reverse
-0.12912722521757353,0.03455954359894454,reverse
-0.09185700243743207,-0.023672404909080846,reverse
-0.12551326474583996,-0.04944516660308347,reverse
-0.13491284957236144,-0.05648488386878095,reverse
-0.11388762674471137,-0.07163107069655904,reverse
-0.1390413888254784,-0.09643539567652065,reverse
-0.09413852682767518,-0.11696538845385408,reverse
-0.0915749015978507,-0.12971293306611886,reverse
-0.11412998950555138,-0.13163540772286242,reverse
-0.12712909690393495,-0.1338399290332279,reverse
-0.04559804304562632,-0.14072678250215995,reverse
0.06379071461038102,-0.13557772412927635,pause
0.1233018852562968,-0.13404276324129782,forward
0.09191431714259603,-0.1575458950172739,forward
0.10611727524107958,-0.17093193912914192,forward
0.09224748102268937,-0.16281404495216345,forward
0.10961837816126793,-0.15278483097256865,forward
0.12295928405325175,-0.15519321772479674,forward
0.11688268491628902,-0.16506332430587303,forward
0.13582333393242169,-0.1583514962591393,forward
0.11368531743578623,-0.12193026073690749,forward
0.12053888648798947,-0.06639414337487445,forward
0.1102564623222278,-0.03493186502073471,forward
0.10887489311066587,-0.041324547620859985,forward
0.07594246239786911,-0.049331226998642716,forward
0.01286065107313158,-0.06374952767189561,pause
-0.04965220051277923,-0.12104188838345455,reverse
-0.11273599098750758,-0.15879360621925243,reverse
-0.15847538946626874,-0.16239153253613053,reverse
-0.13799249893732482,-0.1692259718964556,reverse
-0.1556320267819607,-0.19242575357557687,reverse
-0.12130346608380757,-0.22745598182353152,turn_left
-0.10139721733715447,-0.2514084224628668,turn_left
-0.1419087364527386,-0.24756654910350842,turn_left
-0.12122731984038541,-0.23190626198249162,turn_left
-0.12040382582486724,-0.2308976257503266,turn_left
0.0098204083211232,-0.2355357553103918,turn_left
0.07486138726183848,-0.21975872945055305,turn_left
0.11310814649750608,-0.21603882140474684,turn_left
0.15097428044290073,-0.2217060241087182,turn_left
0.15589385506364553,-0.19571409742669843,forward
0.14747037026579857,-0.15583830408932434,forward
0.1544356981433002,-0.11321974314120195,forward
0.13416074094951122,-0.07699859283898731,forward
0.11344507579355723,-0.039823783209278575,forward
0.1148067543338228,-0.003632553286469061,forward
0.1489054259459147,0.045360798660676126,forward
0.10643279881314861,0.09981312969024657,forward
0.10352161202616272,0.11800013877838987,forward
0.11891205294099315,0.12028585724466519,forward
0.033067811511530466,0.12158752964521985,pause
0.019986667894408398,0.1010038342064077,pause
0.025929320955767273,0.09693637577731593,pause
0.04323231637485705,0.10876725701086426,pause
0.06134019504258532,0.11725642313439312,pause
0.05445558481507002,0.11226821584798861,pause
0.1040105676367027,0.09081410329558572,forward
0.11554745216208687,0.06714293559295367,forward
0.1332699580275853,0.050578435672197344,forward
0.10931314425864347,0.047422516924441306,forward
0.08074451475690471,0.0510846606057424,forward
0.09037664983441751,0.0551043331147144,forward
0.0394733905253156,0.04022064708046776,pause
-0.002787870642440798,0.01782363969328957,reverse
-0.1356973233858221,-0.03557852037795901,reverse
-0.1720440549658494,-0.10149440995635034,reverse
-0.16196986378823333,-0.15967998158469088,reverse
-0.13995885403935318,-0.18851877804166753,reverse
-0.1489526951506983,-0.20542632143199666,turn_left
-0.10531297602760455,-0.22285073142114306,turn_left
-0.14852468278223613,-0.23109615662594557,turn_left
-0.14773734238622008,-0.23617336255812207,turn_left
-0.10725843003799555,-0.23968417124655292,turn_left
-0.12306019506627881,-0.2613007907088336,turn_left
-0.13690566120794906,-0.2935757350897968,turn_left
-0.11831841871958336,-0.3004258605398424,turn_left
-0.09399208131829381,-0.3173019784790313,turn_left
0.010255477461658663,-0.3388833924171622,turn_left
0.09193648122162618,-0.34876807669078197,turn_left
0.15457619573488113,-0.34416314633416295,turn_left
0.13483081300457514,-0.32971894887786624,turn_left
0.14239428122208111,-0.3057355221738742,turn_left
0.12107059971995757,-0.2858180771162521,turn_left
0.11181162299057562,-0.2697997980561124,turn_left
0.09686153570315209,-0.23420946782400617,turn_left
0.08802184445956508,-0.18376970778636698,forward
0.09381200528944401,-0.1288270494800494,forward
0.0976060195795929,-0.07139998119101877,forward
0.0933340326996365,-0.011059461482946965,forward
0.06848768574304463,0.044127695556799774,pause
0.025029206680886783,0.08087091771942524,pause
-0.017192590930127868,0.09194916160523049,reverse
-0.10058261698924222,0.0919475365371698,reverse
-0.14819855320108508,0.0864475180968118,reverse
-0.16661673905023577,0.10759925115514438,reverse
-0.08382924033172112,0.13077122525302665,reverse
-0.13066033861626297,0.1565705664706394,reverse
-0.1223157862682597,0.18188123216949065,reverse
-0.14089323587014993,0.2130382842370844,turn_right
-0.15643678375701417,0.23748978829906295,turn_right
-0.1289213186363346,0.24893857755342,turn_right
-0.09300840665653935,0.2551343814874427,turn_right
-0.08188625427936018,0.25747583753008296,turn_right
-0.11380489117956225,0.26388347393070005,turn_right
-0.10525904620632813,0.2676132875890396,turn_right
-0.06683572517332892,0.2663108692452073,turn_right
0.08686466450393525,0.2729964234065356,turn_right
0.1140149194315438,0.282218512413602,turn_right
0.047581467722514974,0.2755919686701873,turn_right
-0.0027921805848588645,0.28893090129056603,turn_right
0.09060113144312944,0.31369791223276694,turn_right
0.14849010385035372,0.3259900078496019,turn_right
0.1154275549505732,0.31196372277822676,turn_right
0.11544245819285488,0.2942999515996016,turn_right
0.12651401147517735,0.2747673339055603,turn_right
0.10772442606561325,0.2633857602123905,turn_right
0.12889528842308837,0.24735022164667556,turn_right
0.10078207253008693,0.22700035885141465,turn_right
0.08824964800359832,0.16335166584336966,forward
0.09262606187372509,0.11773335309503458,forward
0.07611921218736944,0.08561801003369376,forward
0.053531110057184465,0.04330744303936697,pause
0.02572049104177281,0.005911056602025988,pause
0.025667502107495486,0.0033645094126006675,pause
0.06268318499395253,0.01101589599708609,pause
0.03306721929785129,0.003266454402212767,pause
0.03312327215716723,-0.014444055431038076,pause
0.04746841210953583,-0.028723929297580855,pause
0.07676041260441308,-0.03588666895741702,forward
0.07020265058119893,-0.046174332036346376,forward
0.009972890351340595,-0.0624605871336367,pause
0.0007583353064719573,-0.06279319384341413,reverse
-0.0656632922776654,-0.04218513391864226,reverse
-0.10985834191879763,-0.03418316188978464,reverse
-0.10320832827235596,-0.04360914239589725,reverse
-0.09338990413260408,-0.044492385219300094,reverse
-0.10226604294607573,-0.03821933734528395,reverse
-0.11126830748868399,-0.021504524695345653,reverse
-0.11207816890114454,-0.0014137177025209773,reverse
-0.1302977205589627,0.025543818462152857,reverse
-0.14380432610393049,0.045998220058513416,reverse
-0.13416562890262798,0.05720842753400921,reverse
-0.12792534331293234,0.0704157237118117,reverse
-0.09151059777269697,0.07267895488881902,reverse
-0.0996955488131357,0.07917245971546004,reverse
-0.13674853112646163,0.08626623757800671,reverse
-0.1210934207886673,0.08963042165904044,reverse
-0.06845665064713942,0.08506637310330066,reverse
-0.0506554307201657,0.08628133473454776,reverse
0.004418170797215196,0.10850487897955703,pause
0.07422900299696746,0.12509395428887335,forward
0.07096086548345336,0.12526567860174043,forward
0.14938218878029083,0.12930449715409373,forward
0.12698644255676103,0.14094170956381877,forward
0.11087867102362359,0.1476941166558998,forward
0.11190512556066294,0.13441553421963617,forward
0.11180599507682672,0.11522817479614263,forward
0.10891862031095044,0.10603962018637596,forward
0.10130368966022812,0.10889139664478066,forward
0.08785806399207069,0.10596087098685612,forward
0.10387851409286993,0.0910734481489476,forward
0.11253710670940835,0.06842170356952947,forward
0.08488793352834327,0.03713186614156458,forward
0.07122419320279821,0.023526481398353363,forward
0.07986290060926524,0.035543304981666246,forward
0.07715072190595408,0.037911441191037315,forward
0.08256977898574032,0.03508370428771315,forward
0.07327158051731718,0.04503400317413467,forward
0.05211911015677648,0.032285330526199814,pause
0.04678320409030148,0.02348630655440648,pause
0.03132338751511662,0.03183285163864688,pause
0.07186748281234595,0.03719887481825913,forward
0.08936706955986669,0.0338522172125347,forward
0.0720450278252796,0.016569244559082093,forward
0.08937195310922166,0.0055081528152605246,forward
0.08898263367060798,0.010676714806747282,forward
0.06633144026834902,0.014420256690523058,pause
0.07286103604983088,0.012124975315320858,forward
0.0701592700011564,0.012000811310486914,forward
0.04805343721680066,0.017667212491461845,pause
0.050772306901425944,0.017684593231138298,pause
0.0333399220414065,0.009575290538372356,pause
0.0214090639308834,0.0035096978509206638,pause
-0.017130693634167308,0.001558342728291972,reverse
-0.10222047504670771,-0.0017117594076449928,reverse
-0.11784069723568505,-0.022949543509476412,reverse
-0.1409021918263019,-0.05892289998530204,reverse
-0.09984466913193968,-0.09360289455215527,reverse
-0.09686345010529883,-0.1153857666519762,reverse
-0.12054542987387219,-0.1205025176298309,reverse
-0.1436141160641541,-0.13941122567880004,reverse
-0.10362797935705265,-0.17236297999690717,reverse
-0.11470664612202998,-0.16662929820788636,reverse
-0.0991952122276823,-0.162994315838915,reverse
-0.1069378019120573,-0.19043210349154735,reverse
-0.11642539998432676,-0.2126899333667102,turn_left
-0.10742026308183167,-0.21599476014714156,turn_left
-0.016926084238484435,-0.21533383425230326,turn_left
0.031466635156242644,-0.2116544191659069,turn_left
0.0993556618066346,-0.21600131254506721,turn_left
0.11835147768645382,-0.2109070107764298,turn_left
0.1182251834933077,-0.18667644498140465,forward
0.11930321616007293,-0.16321565569566104,forward
0.08758367557940766,-0.1578526875676266,forward
0.0860929123635446,-0.1750133893175683,forward
0.07537366443352331,-0.18947801183104118,forward
0.046598754662800175,-0.20024237041396586,pause
0.022652019543040473,-0.19491487036647562,pause
-0.00023937625526238503,-0.16810400263796732,reverse
-0.061464883907554384,-0.14132212841577663,reverse
-0.10727268014203943,-0.1362879993168866,reverse
-0.10160792754679511,-0.15722677199209303,reverse
-0.11014144581725266,-0.16181769647969457,reverse
-0.1401907988700101,-0.14037411942157593,reverse
-0.13705717318285904,-0.09866059590795168,reverse
-0.07408225614174507,-0.08126871841075055,reverse
0.017795558537606226,-0.08614220649612002,pause
0.0690455551617115,-0.06572620648659103,pause
0.06683235542266601,-0.02228767090336531,pause
0.09692409291948609,0.00646869212876322,forward
0.10308760325955975,0.018580037340661573,forward
0.13744760257178676,0.04095721137476072,forward
0.10432283161383055,0.05380565184737066,forward
0.13644116048718702,0.08509288529541098,forward
0.06402037906688143,0.12192757832979932,pause
0.07598984663634041,0.15671644627066128,forward
0.0919472178809916,0.19584740275564994,forward
0.11985116597442146,0.21802169607066463,turn_right
0.11458494960788473,0.22513698538158866,turn_right
0.10277490318727941,0.22169523892086598,turn_right
0.10366109434452991,0.19315747929930902,forward
0.12091403609696494,0.16061722620320407,forward
0.13918915660158188,0.13868535815901845,forward
0.10648123717432113,0.13361337216470387,forward
0.09260943460375096,0.1269376185551419,forward
0.06230426984868116,0.10927484826518033,pause
0.06506690150784927,0.08909005210140984,pause
0.12231714507448382,0.06937164967481328,forward
0.10707198600675409,0.06683241651581674,forward
0.10649868690077686,0.0801506744811764,forward
0.09776009367787904,0.08662143017068467,forward
0.0922535201907316,0.062222786413955136,forward
0.06706422880418668,0.020376166324445947,pause
0.07193461499198828,-0.00021160739074174695,forward
0.07167004930359912,0.005770780576783388,forward
0.08556585486910068,0.017847274186522388,forward
0.12557524963182715,0.022703861982370864,forward
0.10030956211794587,0.004559525345286177,forward
0.03741056496897471,-0.01880243198488226,pause
-0.016621626405513637,-0.018954911649519478,reverse
-0.09656741653356402,-0.004771365006131826,reverse
-0.1280163704106237,-0.003521830814351504,reverse
-0.13550784746806246,-0.02508005227459721,reverse
-0.12905660038282057,-0.05463306589884345,reverse
-0.12712920589505075,-0.1106712673533094,reverse
-0.11687784914753795,-0.1768600830669443,reverse
-0.07869084475189346,-0.23982396970617206,turn_left
-0.10508422777008698,-0.31199729253912695,turn_left
-0.13957511559958888,-0.35833298913498995,turn_left
-0.147810318195588,-0.40020958048936134,turn_left
-0.12837196591195854,-0.4547502755173774,turn_left
-0.09685438836764491,-0.5023842423970631,turn_left
-0.14498249864076376,-0.5328288113508723,turn_left
-0.13874136450182759,-0.5496828561022847,turn_left
-0.09042392094801431,-0.5442717777785967,turn_left
-0.026353797976472512,-0.5295402900231991,turn_left
0.016178294038762805,-0.51298126455219,turn_left
0.10683858683098628,-0.4868885731022892,turn_left
0.06139055684676693,-0.4436332312632229,turn_left
0.050199551664912995,-0.37087573067704827,turn_left
0.031150654448405132,-0.25932378387630406,turn_left
0.0027604583520084336,-0.12332909794364094,pause
-6.356769124838527e-05,9.513100503717557e-05,reverse
-0.011513781943092867,0.11226299774268773,reverse
0.0032160552803701652,0.22529765556840686,turn_right
-0.058421516651466665,0.3553924261534963,turn_right
-0.045228615681416964,0.46416839126209974,turn_right
-0.05381775820713402,0.5437394329225846,turn_right
-0.10527238664779735,0.6133134430970251,turn_right
-0.11692778506270382,0.6674261636170942,turn_right
-0.10408701129743238,0.677127892561578,turn_right
-0.05404934079130411,0.6769604343752311,turn_right
0.06595772821658914,0.6881028530449953,turn_right
0.10226686952560318,0.6772531572283399,turn_right
0.12667104502510684,0.6463008817595712,turn_right
0.11397069535298368,0.5902655718115644,turn_right
0.10295422005161865,0.5370525216153155,turn_right
0.12439009528246604,0.47038363042999537,turn_right
0.09431343889754239,0.3930066046407458,turn_right
0.08203229489851781,0.3106245185329291,turn_right
0.12728264337407627,0.23742134751185848,turn_right
0.11339218247080979,0.17229727744013898,forward
0.11417296710460202,0.09428434675736007,forward
0.10207320182738795,0.03153507383523734,forward
0.11515531241327766,-0.000891679686505579,forward
0.09260348267186558,-0.007568486102942342,forward
0.11360290729073513,-0.008997811038430304,forward
0.10550937274346164,-0.01161022764956328,forward
0.08257102644864976,-0.0012668859308962827,forward
0.11669597408529286,0.016595473716974868,forward
0.08325358400336867,0.031600085074251404,forward
0.0804452310510535,0.04982773080456368,forward
0.08806333842282366,0.07212169335983999,forward
0.09755152156694818,0.07216225029219796,forward
0.10120734930776555,0.07119567458776915,forward
0.08921131504256215,0.06470715483568255,forward
0.04906049231493145,0.062078915907180995,pause
0.08190495972150917,0.07762880077201274,forward
0.07724955207687534,0.09728336615538416,forward
0.07324622337711685,0.09352893528114505,forward
0.06210237141739819,0.0798097398064437,pause
0.0593355627117514,0.08379950152716784,pause
0.04402556689339025,0.09391365404390163,pause
0.009121906519254538,0.08581759687516063,pause
0.050772914840645875,0.05206388892596723,pause
0.08421409296280696,0.028902220666256764,forward
0.0730221487460672,0.03294878405049279,forward
0.04798544271491009,0.029340403160831818,pause
0.058663040746227996,0.002757357088963843,pause
